dt;AverageTemperature;AverageTemperatureUncertainty;City;Country;Latitude;Longitude
01.06.1911;27,391;0,294;Angeles;Philippines;15.27N;120.83E
01.07.1911;25,773;0,191;Angeles;Philippines;15.27N;120.83E
01.08.1911;26,137;0,659;Angeles;Philippines;15.27N;120.83E
01.09.1911;26,357;0,366;Angeles;Philippines;15.27N;120.83E
01.10.1911;26,146;0,357;Angeles;Philippines;15.27N;120.83E
01.11.1911;25,336;0,431;Angeles;Philippines;15.27N;120.83E
01.12.1911;25,042;0,451;Angeles;Philippines;15.27N;120.83E
01.01.1912;24,793;0,562;Angeles;Philippines;15.27N;120.83E
01.02.1912;25,639;0,427;Angeles;Philippines;15.27N;120.83E
01.03.1912;27,1;0,341;Angeles;Philippines;15.27N;120.83E
01.04.1912;28,341;0,299;Angeles;Philippines;15.27N;120.83E
01.05.1912;29,172;0,42;Angeles;Philippines;15.27N;120.83E
01.06.1912;28,246;0,389;Angeles;Philippines;15.27N;120.83E
01.07.1912;26,63;0,345;Angeles;Philippines;15.27N;120.83E
01.08.1912;26,226;0,301;Angeles;Philippines;15.27N;120.83E
01.09.1912;26,202;0,384;Angeles;Philippines;15.27N;120.83E
01.10.1912;25,823;0,438;Angeles;Philippines;15.27N;120.83E
01.11.1912;25,715;0,284;Angeles;Philippines;15.27N;120.83E
01.12.1912;24,799;0,3;Angeles;Philippines;15.27N;120.83E
01.01.1913;24,793;0,341;Angeles;Philippines;15.27N;120.83E
01.02.1913;25,425;0,346;Angeles;Philippines;15.27N;120.83E
01.03.1913;26,996;0,312;Angeles;Philippines;15.27N;120.83E
01.04.1913;27,552;0,263;Angeles;Philippines;15.27N;120.83E
01.05.1913;27,81;0,172;Angeles;Philippines;15.27N;120.83E
01.06.1913;27,79;0,289;Angeles;Philippines;15.27N;120.83E
01.07.1913;26,342;0,35;Angeles;Philippines;15.27N;120.83E
01.08.1913;26,043;0,275;Angeles;Philippines;15.27N;120.83E
01.09.1913;26,036;0,322;Angeles;Philippines;15.27N;120.83E
01.10.1913;25,605;0,513;Angeles;Philippines;15.27N;120.83E
01.11.1913;25,338;0,677;Angeles;Philippines;15.27N;120.83E
01.12.1913;25,022;0,293;Angeles;Philippines;15.27N;120.83E
01.01.1914;24,165;0,643;Angeles;Philippines;15.27N;120.83E
01.02.1914;24,754;0,337;Angeles;Philippines;15.27N;120.83E
01.03.1914;27,253;0,337;Angeles;Philippines;15.27N;120.83E
01.04.1914;28,334;0,44;Angeles;Philippines;15.27N;120.83E
01.05.1914;28,911;0,556;Angeles;Philippines;15.27N;120.83E
01.06.1914;27,229;0,476;Angeles;Philippines;15.27N;120.83E
01.07.1914;26,686;0,517;Angeles;Philippines;15.27N;120.83E
01.08.1914;26,287;0,452;Angeles;Philippines;15.27N;120.83E
01.09.1914;26,048;0,476;Angeles;Philippines;15.27N;120.83E
01.10.1914;26,166;0,417;Angeles;Philippines;15.27N;120.83E
01.11.1914;26,475;0,36;Angeles;Philippines;15.27N;120.83E
01.12.1914;25,964;0,346;Angeles;Philippines;15.27N;120.83E
01.01.1915;25,237;0,556;Angeles;Philippines;15.27N;120.83E
01.02.1915;25,906;0,429;Angeles;Philippines;15.27N;120.83E
01.03.1915;27,256;0,586;Angeles;Philippines;15.27N;120.83E
01.04.1915;29,02;0,402;Angeles;Philippines;15.27N;120.83E
01.05.1915;28,822;0,344;Angeles;Philippines;15.27N;120.83E
01.06.1915;28,481;0,495;Angeles;Philippines;15.27N;120.83E
01.07.1915;27,484;0,461;Angeles;Philippines;15.27N;120.83E
01.08.1915;26,687;0,549;Angeles;Philippines;15.27N;120.83E
01.09.1915;26,837;0,427;Angeles;Philippines;15.27N;120.83E
01.10.1915;26,339;0,417;Angeles;Philippines;15.27N;120.83E
01.11.1915;26,115;0,366;Angeles;Philippines;15.27N;120.83E
01.12.1915;25,072;0,369;Angeles;Philippines;15.27N;120.83E
01.01.1916;24,5;0,558;Angeles;Philippines;15.27N;120.83E
01.02.1916;25,279;0,574;Angeles;Philippines;15.27N;120.83E
01.03.1916;26,679;0,616;Angeles;Philippines;15.27N;120.83E
01.04.1916;27,529;0,365;Angeles;Philippines;15.27N;120.83E
01.05.1916;27,882;0,485;Angeles;Philippines;15.27N;120.83E
01.06.1916;27,047;0,37;Angeles;Philippines;15.27N;120.83E
01.07.1916;26,879;0,586;Angeles;Philippines;15.27N;120.83E
01.08.1916;26,549;0,574;Angeles;Philippines;15.27N;120.83E
01.09.1916;25,999;0,352;Angeles;Philippines;15.27N;120.83E
01.10.1916;25,787;0,431;Angeles;Philippines;15.27N;120.83E
01.11.1916;25,621;0,321;Angeles;Philippines;15.27N;120.83E
01.12.1916;25,125;0,465;Angeles;Philippines;15.27N;120.83E
01.01.1917;24,498;0,522;Angeles;Philippines;15.27N;120.83E
01.02.1917;24,71;0,434;Angeles;Philippines;15.27N;120.83E
01.03.1917;26,667;0,417;Angeles;Philippines;15.27N;120.83E
01.04.1917;27,926;0,312;Angeles;Philippines;15.27N;120.83E
01.05.1917;27,83;0,403;Angeles;Philippines;15.27N;120.83E
01.06.1917;27,382;0,47;Angeles;Philippines;15.27N;120.83E
01.07.1917;25,714;0,41;Angeles;Philippines;15.27N;120.83E
01.08.1917;26,65;0,416;Angeles;Philippines;15.27N;120.83E
01.09.1917;26,226;0,427;Angeles;Philippines;15.27N;120.83E
01.10.1917;26,09;0,332;Angeles;Philippines;15.27N;120.83E
01.11.1917;25,332;0,514;Angeles;Philippines;15.27N;120.83E
01.12.1917;24,615;0,407;Angeles;Philippines;15.27N;120.83E
01.01.1918;22,825;0,282;Angeles;Philippines;15.27N;120.83E
01.02.1918;23,927;0,382;Angeles;Philippines;15.27N;120.83E
01.03.1918;25,556;0,499;Angeles;Philippines;15.27N;120.83E
01.04.1918;27,199;0,322;Angeles;Philippines;15.27N;120.83E
01.05.1918;28,412;0,433;Angeles;Philippines;15.27N;120.83E
01.06.1918;27,275;0,456;Angeles;Philippines;15.27N;120.83E
01.07.1918;26,103;0,389;Angeles;Philippines;15.27N;120.83E
01.08.1918;26,065;0,223;Angeles;Philippines;15.27N;120.83E
01.09.1918;26,268;0,441;Angeles;Philippines;15.27N;120.83E
01.10.1918;25,712;0,343;Angeles;Philippines;15.27N;120.83E
01.11.1918;25,702;0,342;Angeles;Philippines;15.27N;120.83E
01.12.1918;24,901;0,256;Angeles;Philippines;15.27N;120.83E
01.01.1919;24,786;0,329;Angeles;Philippines;15.27N;120.83E
01.02.1919;25,567;0,45;Angeles;Philippines;15.27N;120.83E
01.03.1919;27,24;0,526;Angeles;Philippines;15.27N;120.83E
01.04.1919;28,691;0,546;Angeles;Philippines;15.27N;120.83E
01.05.1919;29,073;0,287;Angeles;Philippines;15.27N;120.83E
01.06.1919;27,537;0,169;Angeles;Philippines;15.27N;120.83E
01.07.1919;26,579;0,269;Angeles;Philippines;15.27N;120.83E
01.08.1919;25,405;0,414;Angeles;Philippines;15.27N;120.83E
01.09.1919;26,468;0,285;Angeles;Philippines;15.27N;120.83E
01.10.1919;26,245;0,284;Angeles;Philippines;15.27N;120.83E
01.11.1919;25,552;0,237;Angeles;Philippines;15.27N;120.83E
01.12.1919;25;0,423;Angeles;Philippines;15.27N;120.83E
01.01.1920;24,359;0,327;Angeles;Philippines;15.27N;120.83E
01.02.1920;25,624;0,573;Angeles;Philippines;15.27N;120.83E
01.03.1920;26,991;0,356;Angeles;Philippines;15.27N;120.83E
01.04.1920;28,174;0,647;Angeles;Philippines;15.27N;120.83E
01.05.1920;27,958;0,404;Angeles;Philippines;15.27N;120.83E
01.06.1920;27,363;0,313;Angeles;Philippines;15.27N;120.83E
01.07.1920;26,221;0,211;Angeles;Philippines;15.27N;120.83E
01.08.1920;26,905;0,459;Angeles;Philippines;15.27N;120.83E
01.09.1920;26,33;0,243;Angeles;Philippines;15.27N;120.83E
01.10.1920;25,754;0,299;Angeles;Philippines;15.27N;120.83E
01.11.1920;25,799;0,488;Angeles;Philippines;15.27N;120.83E
01.12.1920;24,574;0,449;Angeles;Philippines;15.27N;120.83E
01.01.1921;24,689;0,241;Angeles;Philippines;15.27N;120.83E
01.02.1921;25,53;0,549;Angeles;Philippines;15.27N;120.83E
01.03.1921;27,113;0,298;Angeles;Philippines;15.27N;120.83E
01.04.1921;28,12;0,339;Angeles;Philippines;15.27N;120.83E
01.05.1921;28,48;0,231;Angeles;Philippines;15.27N;120.83E
01.06.1921;27,096;0,322;Angeles;Philippines;15.27N;120.83E
01.07.1921;26,828;0,403;Angeles;Philippines;15.27N;120.83E
01.08.1921;26,112;0,181;Angeles;Philippines;15.27N;120.83E
01.09.1921;26,276;0,397;Angeles;Philippines;15.27N;120.83E
01.10.1921;26,31;0,492;Angeles;Philippines;15.27N;120.83E
01.11.1921;25,351;0,246;Angeles;Philippines;15.27N;120.83E
01.12.1921;24,615;0,287;Angeles;Philippines;15.27N;120.83E
01.01.1922;25,062;0,33;Angeles;Philippines;15.27N;120.83E
01.02.1922;25,746;0,349;Angeles;Philippines;15.27N;120.83E
01.03.1922;26,974;0,202;Angeles;Philippines;15.27N;120.83E
01.04.1922;28,527;0,352;Angeles;Philippines;15.27N;120.83E
01.05.1922;28,216;0,658;Angeles;Philippines;15.27N;120.83E
01.06.1922;27,733;0,176;Angeles;Philippines;15.27N;120.83E
01.07.1922;26,304;0,253;Angeles;Philippines;15.27N;120.83E
01.08.1922;26,373;0,375;Angeles;Philippines;15.27N;120.83E
01.09.1922;26,206;0,278;Angeles;Philippines;15.27N;120.83E
01.10.1922;26,25;0,408;Angeles;Philippines;15.27N;120.83E
01.11.1922;25,707;0,49;Angeles;Philippines;15.27N;120.83E
01.12.1922;25,009;0,215;Angeles;Philippines;15.27N;120.83E
01.01.1923;24,465;0,371;Angeles;Philippines;15.27N;120.83E
01.02.1923;25,288;0,372;Angeles;Philippines;15.27N;120.83E
01.03.1923;26,203;0,308;Angeles;Philippines;15.27N;120.83E
01.04.1923;27,806;0,171;Angeles;Philippines;15.27N;120.83E
01.05.1923;27,172;0,29;Angeles;Philippines;15.27N;120.83E
01.06.1923;26,315;0,347;Angeles;Philippines;15.27N;120.83E
01.07.1923;26,234;0,415;Angeles;Philippines;15.27N;120.83E
01.08.1923;25,535;0,347;Angeles;Philippines;15.27N;120.83E
01.09.1923;26,379;0,471;Angeles;Philippines;15.27N;120.83E
01.10.1923;26,028;0,325;Angeles;Philippines;15.27N;120.83E
01.11.1923;25,531;0,629;Angeles;Philippines;15.27N;120.83E
01.12.1923;24,775;0,621;Angeles;Philippines;15.27N;120.83E
01.01.1924;24,677;0,268;Angeles;Philippines;15.27N;120.83E
01.02.1924;25,913;0,591;Angeles;Philippines;15.27N;120.83E
01.03.1924;26,985;0,499;Angeles;Philippines;15.27N;120.83E
01.04.1924;28,388;0,727;Angeles;Philippines;15.27N;120.83E
01.05.1924;28,7;0,695;Angeles;Philippines;15.27N;120.83E
01.06.1924;27,232;0,344;Angeles;Philippines;15.27N;120.83E
01.07.1924;25,995;0,254;Angeles;Philippines;15.27N;120.83E
01.08.1924;26,024;0,478;Angeles;Philippines;15.27N;120.83E
01.09.1924;26,735;0,385;Angeles;Philippines;15.27N;120.83E
01.10.1924;26,047;0,384;Angeles;Philippines;15.27N;120.83E
01.11.1924;25,208;0,527;Angeles;Philippines;15.27N;120.83E
01.12.1924;24,118;0,483;Angeles;Philippines;15.27N;120.83E
01.01.1925;25,13;0,456;Angeles;Philippines;15.27N;120.83E
01.02.1925;25,149;0,781;Angeles;Philippines;15.27N;120.83E
01.03.1925;26,733;0,462;Angeles;Philippines;15.27N;120.83E
01.04.1925;27,75;0,449;Angeles;Philippines;15.27N;120.83E
01.05.1925;28,015;0,55;Angeles;Philippines;15.27N;120.83E
01.06.1925;26,64;0,373;Angeles;Philippines;15.27N;120.83E
01.07.1925;26,103;0,277;Angeles;Philippines;15.27N;120.83E
01.08.1925;26,403;0,269;Angeles;Philippines;15.27N;120.83E
01.09.1925;26,156;0,127;Angeles;Philippines;15.27N;120.83E
01.10.1925;25,43;0,34;Angeles;Philippines;15.27N;120.83E
01.11.1925;25,603;0,219;Angeles;Philippines;15.27N;120.83E
01.12.1925;24,093;0,23;Angeles;Philippines;15.27N;120.83E
01.01.1926;24,311;0,356;Angeles;Philippines;15.27N;120.83E
01.02.1926;25,57;0,295;Angeles;Philippines;15.27N;120.83E
01.03.1926;26,65;0,372;Angeles;Philippines;15.27N;120.83E
01.04.1926;28,519;0,567;Angeles;Philippines;15.27N;120.83E
01.05.1926;28,783;0,253;Angeles;Philippines;15.27N;120.83E
01.06.1926;26,976;0,256;Angeles;Philippines;15.27N;120.83E
01.07.1926;26,599;0,337;Angeles;Philippines;15.27N;120.83E
01.08.1926;26,027;0,292;Angeles;Philippines;15.27N;120.83E
01.09.1926;26,427;0,384;Angeles;Philippines;15.27N;120.83E
01.10.1926;26,184;0,407;Angeles;Philippines;15.27N;120.83E
01.11.1926;25,515;0,181;Angeles;Philippines;15.27N;120.83E
01.12.1926;24,683;0,33;Angeles;Philippines;15.27N;120.83E
01.01.1927;24,5;0,326;Angeles;Philippines;15.27N;120.83E
01.02.1927;25,536;0,354;Angeles;Philippines;15.27N;120.83E
01.03.1927;27,112;0,291;Angeles;Philippines;15.27N;120.83E
01.04.1927;27,924;0,229;Angeles;Philippines;15.27N;120.83E
01.05.1927;28,344;0,278;Angeles;Philippines;15.27N;120.83E
01.06.1927;27,148;0,415;Angeles;Philippines;15.27N;120.83E
01.07.1927;26,466;0,25;Angeles;Philippines;15.27N;120.83E
01.08.1927;25,984;0,245;Angeles;Philippines;15.27N;120.83E
01.09.1927;26,732;0,315;Angeles;Philippines;15.27N;120.83E
01.10.1927;25,997;0,423;Angeles;Philippines;15.27N;120.83E
01.11.1927;25,967;0,564;Angeles;Philippines;15.27N;120.83E
01.12.1927;25,369;0,468;Angeles;Philippines;15.27N;120.83E
01.01.1928;25,356;0,385;Angeles;Philippines;15.27N;120.83E
01.02.1928;25,668;0,541;Angeles;Philippines;15.27N;120.83E
01.03.1928;26,782;0,683;Angeles;Philippines;15.27N;120.83E
01.04.1928;27,79;0,402;Angeles;Philippines;15.27N;120.83E
01.05.1928;28,419;0,416;Angeles;Philippines;15.27N;120.83E
01.06.1928;26,741;0,318;Angeles;Philippines;15.27N;120.83E
01.07.1928;26,509;0,268;Angeles;Philippines;15.27N;120.83E
01.08.1928;26,765;0,424;Angeles;Philippines;15.27N;120.83E
01.09.1928;26,241;0,519;Angeles;Philippines;15.27N;120.83E
01.10.1928;25,572;0,312;Angeles;Philippines;15.27N;120.83E
01.11.1928;25,581;0,348;Angeles;Philippines;15.27N;120.83E
01.12.1928;24,674;0,435;Angeles;Philippines;15.27N;120.83E
01.01.1929;23,832;0,43;Angeles;Philippines;15.27N;120.83E
01.02.1929;25,328;0,255;Angeles;Philippines;15.27N;120.83E
01.03.1929;26,395;0,348;Angeles;Philippines;15.27N;120.83E
01.04.1929;27,877;0,329;Angeles;Philippines;15.27N;120.83E
01.05.1929;28,562;0,299;Angeles;Philippines;15.27N;120.83E
01.06.1929;27,633;0,208;Angeles;Philippines;15.27N;120.83E
01.07.1929;25,93;0,253;Angeles;Philippines;15.27N;120.83E
01.08.1929;25,735;0,258;Angeles;Philippines;15.27N;120.83E
01.09.1929;26,439;0,373;Angeles;Philippines;15.27N;120.83E
01.10.1929;25,602;0,317;Angeles;Philippines;15.27N;120.83E
01.11.1929;25,485;0,336;Angeles;Philippines;15.27N;120.83E
01.12.1929;24,824;0,422;Angeles;Philippines;15.27N;120.83E
01.01.1930;24,726;0,402;Angeles;Philippines;15.27N;120.83E
01.02.1930;24,6;0,23;Angeles;Philippines;15.27N;120.83E
01.03.1930;26,817;0,261;Angeles;Philippines;15.27N;120.83E
01.04.1930;27,965;0,523;Angeles;Philippines;15.27N;120.83E
01.05.1930;27,778;0,303;Angeles;Philippines;15.27N;120.83E
01.06.1930;27,301;0,235;Angeles;Philippines;15.27N;120.83E
01.07.1930;26,147;0,472;Angeles;Philippines;15.27N;120.83E
01.08.1930;26,322;0,288;Angeles;Philippines;15.27N;120.83E
01.09.1930;26,867;0,339;Angeles;Philippines;15.27N;120.83E
01.10.1930;26,727;0,284;Angeles;Philippines;15.27N;120.83E
01.11.1930;25,945;0,235;Angeles;Philippines;15.27N;120.83E
01.12.1930;25,224;0,259;Angeles;Philippines;15.27N;120.83E
01.01.1931;25,163;0,361;Angeles;Philippines;15.27N;120.83E
01.02.1931;25,785;0,522;Angeles;Philippines;15.27N;120.83E
01.03.1931;27,454;0,575;Angeles;Philippines;15.27N;120.83E
01.04.1931;28,764;0,371;Angeles;Philippines;15.27N;120.83E
01.05.1931;28,653;0,372;Angeles;Philippines;15.27N;120.83E
01.06.1931;27,749;0,365;Angeles;Philippines;15.27N;120.83E
01.07.1931;26,891;0,34;Angeles;Philippines;15.27N;120.83E
01.08.1931;26,003;0,532;Angeles;Philippines;15.27N;120.83E
01.09.1931;26,538;0,281;Angeles;Philippines;15.27N;120.83E
01.10.1931;25,753;0,203;Angeles;Philippines;15.27N;120.83E
01.11.1931;25,233;0,22;Angeles;Philippines;15.27N;120.83E
01.12.1931;24,635;0,268;Angeles;Philippines;15.27N;120.83E
01.01.1932;23,654;0,494;Angeles;Philippines;15.27N;120.83E
01.02.1932;24,778;0,46;Angeles;Philippines;15.27N;120.83E
01.03.1932;26,233;0,56;Angeles;Philippines;15.27N;120.83E
01.04.1932;28,137;0,436;Angeles;Philippines;15.27N;120.83E
01.05.1932;28,627;0,259;Angeles;Philippines;15.27N;120.83E
01.06.1932;27,204;0,411;Angeles;Philippines;15.27N;120.83E
01.07.1932;26,134;0,313;Angeles;Philippines;15.27N;120.83E
01.08.1932;26,621;0,291;Angeles;Philippines;15.27N;120.83E
01.09.1932;26,612;0,395;Angeles;Philippines;15.27N;120.83E
01.10.1932;26,154;0,247;Angeles;Philippines;15.27N;120.83E
01.11.1932;25,402;0,25;Angeles;Philippines;15.27N;120.83E
01.12.1932;24,747;0,3;Angeles;Philippines;15.27N;120.83E
01.01.1933;24,607;0,456;Angeles;Philippines;15.27N;120.83E
01.02.1933;25,52;0,348;Angeles;Philippines;15.27N;120.83E
01.03.1933;26,418;0,319;Angeles;Philippines;15.27N;120.83E
01.04.1933;28,18;0,305;Angeles;Philippines;15.27N;120.83E
01.05.1933;28,961;0,376;Angeles;Philippines;15.27N;120.83E
01.06.1933;27,314;0,313;Angeles;Philippines;15.27N;120.83E
01.07.1933;26,38;0,196;Angeles;Philippines;15.27N;120.83E
01.08.1933;26,544;0,334;Angeles;Philippines;15.27N;120.83E
01.09.1933;26,275;0,282;Angeles;Philippines;15.27N;120.83E
01.10.1933;25,582;0,271;Angeles;Philippines;15.27N;120.83E
01.11.1933;25,126;0,304;Angeles;Philippines;15.27N;120.83E
01.12.1933;24,514;0,351;Angeles;Philippines;15.27N;120.83E
01.01.1934;24,272;0,385;Angeles;Philippines;15.27N;120.83E
01.02.1934;24,485;0,482;Angeles;Philippines;15.27N;120.83E
01.03.1934;26,118;0,315;Angeles;Philippines;15.27N;120.83E
01.04.1934;27,25;0,329;Angeles;Philippines;15.27N;120.83E
01.05.1934;27,032;0,697;Angeles;Philippines;15.27N;120.83E
01.06.1934;27,372;0,174;Angeles;Philippines;15.27N;120.83E
01.07.1934;26,245;0,212;Angeles;Philippines;15.27N;120.83E
01.08.1934;26,365;0,328;Angeles;Philippines;15.27N;120.83E
01.09.1934;25,82;0,203;Angeles;Philippines;15.27N;120.83E
01.10.1934;25,619;0,253;Angeles;Philippines;15.27N;120.83E
01.11.1934;25,552;0,353;Angeles;Philippines;15.27N;120.83E
01.12.1934;24,101;0,369;Angeles;Philippines;15.27N;120.83E
01.01.1935;23,765;0,476;Angeles;Philippines;15.27N;120.83E
01.02.1935;25,344;0,298;Angeles;Philippines;15.27N;120.83E
01.03.1935;26,707;0,582;Angeles;Philippines;15.27N;120.83E
01.04.1935;28,138;0,22;Angeles;Philippines;15.27N;120.83E
01.05.1935;27,664;0,284;Angeles;Philippines;15.27N;120.83E
01.06.1935;27,442;0,164;Angeles;Philippines;15.27N;120.83E
01.07.1935;26,197;0,168;Angeles;Philippines;15.27N;120.83E
01.08.1935;26,445;0,482;Angeles;Philippines;15.27N;120.83E
01.09.1935;26,016;0,262;Angeles;Philippines;15.27N;120.83E
01.10.1935;26,328;0,252;Angeles;Philippines;15.27N;120.83E
01.11.1935;25,433;0,575;Angeles;Philippines;15.27N;120.83E
01.12.1935;24,381;0,491;Angeles;Philippines;15.27N;120.83E
01.01.1936;24,558;0,349;Angeles;Philippines;15.27N;120.83E
01.02.1936;25,511;0,525;Angeles;Philippines;15.27N;120.83E
01.03.1936;26,872;0,558;Angeles;Philippines;15.27N;120.83E
01.04.1936;27,941;0,242;Angeles;Philippines;15.27N;120.83E
01.05.1936;28,773;0,382;Angeles;Philippines;15.27N;120.83E
01.06.1936;27,503;0,361;Angeles;Philippines;15.27N;120.83E
01.07.1936;26,355;0,197;Angeles;Philippines;15.27N;120.83E
01.08.1936;26,172;0,253;Angeles;Philippines;15.27N;120.83E
01.09.1936;26,251;0,311;Angeles;Philippines;15.27N;120.83E
01.10.1936;25,802;0,25;Angeles;Philippines;15.27N;120.83E
01.11.1936;25,352;0,255;Angeles;Philippines;15.27N;120.83E
01.12.1936;25,572;0,402;Angeles;Philippines;15.27N;120.83E
01.01.1937;25,338;0,319;Angeles;Philippines;15.27N;120.83E
01.02.1937;25,613;0,347;Angeles;Philippines;15.27N;120.83E
01.03.1937;27,081;0,407;Angeles;Philippines;15.27N;120.83E
01.04.1937;28,281;0,248;Angeles;Philippines;15.27N;120.83E
01.05.1937;28,136;0,272;Angeles;Philippines;15.27N;120.83E
01.06.1937;27,612;0,399;Angeles;Philippines;15.27N;120.83E
01.07.1937;26,301;0,397;Angeles;Philippines;15.27N;120.83E
01.08.1937;26,268;0,158;Angeles;Philippines;15.27N;120.83E
01.09.1937;26,651;0,434;Angeles;Philippines;15.27N;120.83E
01.10.1937;25,771;0,284;Angeles;Philippines;15.27N;120.83E
01.11.1937;25,764;0,344;Angeles;Philippines;15.27N;120.83E
01.12.1937;25,333;0,454;Angeles;Philippines;15.27N;120.83E
01.01.1938;24,885;0,846;Angeles;Philippines;15.27N;120.83E
01.02.1938;25,671;0,46;Angeles;Philippines;15.27N;120.83E
01.03.1938;27,398;0,299;Angeles;Philippines;15.27N;120.83E
01.04.1938;27,561;0,45;Angeles;Philippines;15.27N;120.83E
01.05.1938;28,017;0,514;Angeles;Philippines;15.27N;120.83E
01.06.1938;27,044;0,502;Angeles;Philippines;15.27N;120.83E
01.07.1938;26,612;0,274;Angeles;Philippines;15.27N;120.83E
01.08.1938;26,987;0,19;Angeles;Philippines;15.27N;120.83E
01.09.1938;26,843;0,461;Angeles;Philippines;15.27N;120.83E
01.10.1938;26,058;0,39;Angeles;Philippines;15.27N;120.83E
01.11.1938;25,338;0,435;Angeles;Philippines;15.27N;120.83E
01.12.1938;25,09;0,477;Angeles;Philippines;15.27N;120.83E
01.01.1939;24,53;0,445;Angeles;Philippines;15.27N;120.83E
01.02.1939;25,177;0,614;Angeles;Philippines;15.27N;120.83E
01.03.1939;26,929;0,672;Angeles;Philippines;15.27N;120.83E
01.04.1939;27,865;0,761;Angeles;Philippines;15.27N;120.83E
01.05.1939;27,956;0,656;Angeles;Philippines;15.27N;120.83E
01.06.1939;27,665;0,852;Angeles;Philippines;15.27N;120.83E
01.07.1939;26,572;0,232;Angeles;Philippines;15.27N;120.83E
01.08.1939;26,598;0,327;Angeles;Philippines;15.27N;120.83E
01.09.1939;26,814;0,545;Angeles;Philippines;15.27N;120.83E
01.10.1939;26,441;0,284;Angeles;Philippines;15.27N;120.83E
01.11.1939;26,075;0,253;Angeles;Philippines;15.27N;120.83E
01.12.1939;23,617;0,327;Angeles;Philippines;15.27N;120.83E
01.01.1940;24,408;0,524;Angeles;Philippines;15.27N;120.83E
01.02.1940;25,152;0,552;Angeles;Philippines;15.27N;120.83E
01.03.1940;26,94;0,566;Angeles;Philippines;15.27N;120.83E
01.04.1940;27,719;0,569;Angeles;Philippines;15.27N;120.83E
01.05.1940;28,244;0,797;Angeles;Philippines;15.27N;120.83E
01.06.1940;27,695;0,367;Angeles;Philippines;15.27N;120.83E
01.07.1940;26,433;0,334;Angeles;Philippines;15.27N;120.83E
01.08.1940;26,227;0,323;Angeles;Philippines;15.27N;120.83E
01.09.1940;26,722;0,339;Angeles;Philippines;15.27N;120.83E
01.10.1940;26,654;0,336;Angeles;Philippines;15.27N;120.83E
01.11.1940;26,255;0,384;Angeles;Philippines;15.27N;120.83E
01.12.1940;25,417;0,625;Angeles;Philippines;15.27N;120.83E
01.01.1941;25,929;0,944;Angeles;Philippines;15.27N;120.83E
01.02.1941;26,318;0,669;Angeles;Philippines;15.27N;120.83E
01.03.1941;26,964;0,598;Angeles;Philippines;15.27N;120.83E
01.04.1941;28,215;0,657;Angeles;Philippines;15.27N;120.83E
01.05.1941;28,767;0,667;Angeles;Philippines;15.27N;120.83E
01.06.1941;27,678;0,502;Angeles;Philippines;15.27N;120.83E
01.07.1941;27,007;0,648;Angeles;Philippines;15.27N;120.83E
01.08.1941;26,809;0,556;Angeles;Philippines;15.27N;120.83E
01.09.1941;26,767;0,531;Angeles;Philippines;15.27N;120.83E
01.10.1941;26,64;0,525;Angeles;Philippines;15.27N;120.83E
01.11.1941;26,319;0,585;Angeles;Philippines;15.27N;120.83E
01.12.1941;25,436;0,731;Angeles;Philippines;15.27N;120.83E
01.01.1942;24,613;0,859;Angeles;Philippines;15.27N;120.83E
01.02.1942;25,787;0,751;Angeles;Philippines;15.27N;120.83E
01.03.1942;28,617;0,721;Angeles;Philippines;15.27N;120.83E
01.04.1942;28,491;0,639;Angeles;Philippines;15.27N;120.83E
01.05.1942;28,392;0,647;Angeles;Philippines;15.27N;120.83E
01.06.1942;27,628;0,587;Angeles;Philippines;15.27N;120.83E
01.07.1942;25,923;0,605;Angeles;Philippines;15.27N;120.83E
01.08.1942;26,362;0,51;Angeles;Philippines;15.27N;120.83E
01.09.1942;26,048;0,49;Angeles;Philippines;15.27N;120.83E
01.10.1942;26,221;0,604;Angeles;Philippines;15.27N;120.83E
01.11.1942;25,613;0,661;Angeles;Philippines;15.27N;120.83E
01.12.1942;24,945;0,716;Angeles;Philippines;15.27N;120.83E
01.01.1943;24,663;1,025;Angeles;Philippines;15.27N;120.83E
01.02.1943;25,279;0,809;Angeles;Philippines;15.27N;120.83E
01.03.1943;27,572;0,683;Angeles;Philippines;15.27N;120.83E
01.04.1943;27,896;0,656;Angeles;Philippines;15.27N;120.83E
01.05.1943;28,61;0,66;Angeles;Philippines;15.27N;120.83E
01.06.1943;26,757;0,578;Angeles;Philippines;15.27N;120.83E
01.07.1943;26,361;0,548;Angeles;Philippines;15.27N;120.83E
01.08.1943;25,684;0,624;Angeles;Philippines;15.27N;120.83E
01.09.1943;26,691;0,523;Angeles;Philippines;15.27N;120.83E
01.10.1943;26,039;0,693;Angeles;Philippines;15.27N;120.83E
01.11.1943;25,756;0,677;Angeles;Philippines;15.27N;120.83E
01.12.1943;24,751;0,758;Angeles;Philippines;15.27N;120.83E
01.01.1944;25,437;1,073;Angeles;Philippines;15.27N;120.83E
01.02.1944;25,482;0,97;Angeles;Philippines;15.27N;120.83E
01.03.1944;26,244;0,895;Angeles;Philippines;15.27N;120.83E
01.04.1944;28,284;0,752;Angeles;Philippines;15.27N;120.83E
01.05.1944;28,588;0,849;Angeles;Philippines;15.27N;120.83E
01.06.1944;27,484;0,798;Angeles;Philippines;15.27N;120.83E
01.07.1944;26,346;0,779;Angeles;Philippines;15.27N;120.83E
